gene	n_bins	sum_x1_ESC	sum_x2_NPC	ratio_x2_over_x1
Cebpb	3	16	18	1.125
Cebpd	3	0	1	NA
Cebpe	3	7	10	1.4285714285714286
Cebpg	3	16	17	1.0625
Cebpz	3	11	8	0.7272727272727273
Cebpzos	3	0	0	NA
Cecr2	3	6	8	1.3333333333333333
Cel	3	12	16	1.3333333333333333
Cela1	3	17	12	0.7058823529411765
Cela2a	3	14	17	1.2142857142857142
Cela3a	3	13	11	0.8461538461538461
Cela3b	3	20	13	0.65
Celf1	3	7	6	0.8571428571428571
Celf2	3	3	13	4.333333333333333
Celf3	3	0	0	NA
Celf4	3	19	17	0.8947368421052632
Celf5	3	14	6	0.42857142857142855
Celf6	3	2	8	4.0
Celrr	3	13	14	1.0769230769230769
Celsr1	3	6	10	1.6666666666666667
Celsr2	3	16	9	0.5625
Celsr3	3	0	0	NA
Cemip	3	5	12	2.4
Cemip2	3	5	12	2.4
Cend1	3	0	0	NA
Cenpa	3	7	13	1.8571428571428572
Cenpb	3	6	11	1.8333333333333333
Cenpc1	3	1	3	3.0
Cenpe	3	10	4	0.4
Cenpf	3	3	7	2.3333333333333335
Cenph	3	7	10	1.4285714285714286
Cenpi	3	0	0	NA
Cenpj	3	7	8	1.1428571428571428
Cenpk	3	2	4	2.0
Cenpl	1	0	1	NA
Cenpm	3	5	17	3.4
Cenpn	1	0	0	NA
Cenpo	3	2	0	0.0
Cenpp	3	7	6	0.8571428571428571
Cenpq	3	0	0	NA
Cenps	3	11	13	1.1818181818181819
Cenpt	3	15	11	0.7333333333333333
Cenpu	3	16	7	0.4375
Cenpv	3	5	8	1.6
Cenpw	3	1	4	4.0
Cenpx	3	6	9	1.5
Cep104	1	11	24	2.1818181818181817
Cep112	3	4	13	3.25
Cep120	3	5	6	1.2
Cep126	3	17	46	2.7058823529411766
Cep128	3	8	7	0.875
Cep131	3	12	10	0.8333333333333334
Cep135	3	0	0	NA
Cep152	3	3	12	4.0
Cep162	3	2	2	1.0
Cep164	3	6	3	0.5
Cep170	3	4	9	2.25
Cep170b	3	3	6	2.0
Cep19	1	2	5	2.5
Cep192	1	2	2	1.0
Cep250	3	5	13	2.6
Cep290	2	3	3	1.0
Cep295	3	1	3	3.0
Cep295nl	3	3	1	0.3333333333333333
Cep350	3	9	10	1.1111111111111112
Cep41	3	13	14	1.0769230769230769
Cep44	3	0	0	NA
Cep55	3	5	8	1.6
Cep57	3	9	5	0.5555555555555556
Cep57l1	3	2	2	1.0
Cep63	3	11	10	0.9090909090909091
Cep68	3	5	10	2.0
Cep70	3	14	10	0.7142857142857143
Cep72	3	61	28	0.45901639344262296
Cep76	3	4	3	0.75
Cep78	3	11	16	1.4545454545454546
Cep83	1	1	3	3.0
Cep83os	3	5	9	1.8
Cep85	2	1	6	6.0
Cep85l	3	3	13	4.333333333333333
Cep89	2	6	10	1.6666666666666667
Cep95	1	2	2	1.0
Cep97	3	2	11	5.5
Cept1	1	0	2	NA
Cer1	3	2	10	5.0
Cercam	3	6	14	2.3333333333333335
Cerk	1	12	6	0.5
Cerkl	3	0	0	NA
Cerox1	1	2	1	0.5
Cers1	1	2	5	2.5
Cers2	3	8	7	0.875
Cers3	3	76	66	0.868421052631579
Cers4	3	13	14	1.0769230769230769
Cers5	3	6	5	0.8333333333333334
Cers6	3	3	11	3.6666666666666665
Ces1a	3	16	12	0.75
Ces1b	3	9	11	1.2222222222222223
Ces1c	3	17	18	1.0588235294117647
Ces1d	3	23	33	1.434782608695652
Ces1e	3	5	1	0.2
Ces1f	3	8	9	1.125
Ces1g	3	14	21	1.5
Ces1h	3	8	2	0.25
Ces2a	3	6	7	1.1666666666666667
Ces2b	3	2	4	2.0
Ces2c	3	7	13	1.8571428571428572
Ces2d-ps	3	3	4	1.3333333333333333
Ces2e	3	5	3	0.6
Ces2f	3	1	6	6.0
Ces2g	3	10	7	0.7
Ces2h	3	5	6	1.2
Ces3a	3	10	15	1.5
Ces3b	3	4	4	1.0
Ces4a	3	14	14	1.0
Ces5a	3	7	21	3.0
Cetn1	3	7	7	1.0
Cetn2	3	2	10	5.0
Cetn3	3	9	11	1.2222222222222223
Cetn4	3	2	5	2.5
Cfap100	3	25	12	0.48
Cfap126	3	38	9	0.23684210526315788
Cfap157	3	5	10	2.0
Cfap161	3	5	17	3.4
Cfap20	3	20	18	0.9
Cfap206	3	6	10	1.6666666666666667
Cfap221	3	12	15	1.25
Cfap298	3	11	26	2.3636363636363638
Cfap299	3	6	10	1.6666666666666667
Cfap300	3	9	13	1.4444444444444444
Cfap36	3	2	15	7.5
Cfap410	3	9	6	0.6666666666666666
Cfap43	3	17	11	0.6470588235294118
Cfap44	3	22	7	0.3181818181818182
Cfap45	3	18	20	1.1111111111111112
Cfap46	3	0	0	NA
Cfap47	3	0	1	NA
Cfap52	3	11	13	1.1818181818181819
Cfap53	3	1	1	1.0
Cfap54	3	6	4	0.6666666666666666
Cfap57	3	5	8	1.6
Cfap58	3	19	20	1.0526315789473684
Cfap61	1	2	3	1.5
Cfap65	3	8	8	1.0
Cfap69	3	8	7	0.875
Cfap70	3	4	12	3.0
Cfap73	3	18	10	0.5555555555555556
Cfap74	3	11	2	0.18181818181818182
Cfap77	3	3	5	1.6666666666666667
Cfap97	3	9	16	1.7777777777777777
Cfap97d1	3	14	7	0.5
Cfap97d2	3	7	10	1.4285714285714286
Cfap99	2	9	5	0.5555555555555556
Cfb	3	0	0	NA
Cfc1	3	0	0	NA
Cfd	3	9	64	7.111111111111111
Cfdp1	3	10	4	0.4
Cfh	3	6	12	2.0
Cfhr1	3	2	5	2.5
Cfhr2	3	1	1	1.0
Cfhr3	3	0	10	NA
Cfi	3	4	5	1.25
Cfl1	3	12	8	0.6666666666666666
Cfl2	3	6	7	1.1666666666666667
Cflar	3	5	9	1.8
Cfp	3	5	0	0.0
Cftr	3	62	9	0.14516129032258066
Cga	3	5	13	2.6
Cgas	3	6	8	1.3333333333333333
Cggbp1	1	1	2	2.0
Cgn	3	9	6	0.6666666666666666
Cgnl1	3	13	11	0.8461538461538461
Cgref1	3	17	8	0.47058823529411764
Cgrrf1	3	27	11	0.4074074074074074
Ch25h	3	1	1	1.0
Chac1	3	12	8	0.6666666666666666
Chac2	3	7	9	1.2857142857142858
Chad	3	2	7	3.5
Chadl	3	7	8	1.1428571428571428
Chaf1a	3	0	0	NA
Chaf1b	3	6	6	1.0
Champ1	3	8	11	1.375
Chat	2	3	9	3.0
Chchd1	3	1	5	5.0
Chchd10	1	6	12	2.0
Chchd2	3	24	23	0.9583333333333334
Chchd3	3	16	8	0.5
Chchd4	3	5	11	2.2
Chchd5	3	14	11	0.7857142857142857
Chchd6	3	10	7	0.7
Chchd7	2	5	30	6.0
Chd1	3	1	5	5.0
Chd1l	3	18	21	1.1666666666666667
Chd2	3	4	9	2.25
Chd3	3	47	8	0.1702127659574468
Chd4	3	19	8	0.42105263157894735
Chd5	3	7	15	2.142857142857143
Chd6	3	6	17	2.8333333333333335
Chd7	3	16	5	0.3125
Chd8	3	13	16	1.2307692307692308
Chd9	3	9	19	2.111111111111111
Chdh	1	2	4	2.0
Chek1	3	3	14	4.666666666666667
Chek2	2	11	6	0.5454545454545454
Cherp	3	1	0	0.0
Chfr	3	8	12	1.5
Chga	3	10	6	0.6
Chgb	3	17	12	0.7058823529411765
Chia1	3	6	5	0.8333333333333334
Chic1	3	5	7	1.4
Chic2	3	27	9	0.3333333333333333
Chid1	3	0	0	NA
Chil1	3	3	4	1.3333333333333333
Chil3	3	22	15	0.6818181818181818
Chil4	3	19	16	0.8421052631578947
Chil5	3	42	11	0.2619047619047619
Chil6	3	0	2	NA
Chit1	3	25	14	0.56
Chka	2	3	7	2.3333333333333335
Chkb	3	6	8	1.3333333333333333
Chl1	3	8	8	1.0
Chm	3	0	0	NA
Chml	3	2	7	3.5
Chmp1a	3	35	15	0.42857142857142855
Chmp1b	3	5	7	1.4
Chmp2a	3	0	0	NA
Chmp2b	3	4	6	1.5
Chmp3	3	2	4	2.0
Chmp4b	3	7	9	1.2857142857142858
Chmp4c	3	4	2	0.5
Chmp5	1	2	4	2.0
Chmp6	3	10	17	1.7
Chmp7	3	0	0	NA
Chn1	3	6	15	2.5
Chn1os3	3	5	10	2.0
Chn2	3	7	14	2.0
Chodl	3	2	4	2.0
Chordc1	3	8	12	1.5
Chp1	1	1	2	2.0
Chp2	3	6	20	3.3333333333333335
Chpf	3	19	24	1.263157894736842
Chpf2	3	3	3	1.0
Chpt1	3	8	16	2.0
Chrac1	3	2	9	4.5
Chrd	3	19	6	0.3157894736842105
Chrdl1	3	0	0	NA
Chrdl2	3	10	17	1.7
Chrm1	2	11	15	1.3636363636363635
Chrm2	3	6	7	1.1666666666666667
Chrm3	3	106	6	0.05660377358490566
Chrm4	3	13	16	1.2307692307692308
Chrm5	3	6	4	0.6666666666666666
Chrna1	3	6	11	1.8333333333333333
Chrna10	3	19	9	0.47368421052631576
Chrna1os	3	6	4	0.6666666666666666
Chrna2	3	8	18	2.25
Chrna3	3	0	0	NA
Chrna4	3	18	16	0.8888888888888888
Chrna5	3	36	16	0.4444444444444444
Chrna6	3	13	12	0.9230769230769231
Chrna7	3	4	11	2.75
Chrna9	3	7	14	2.0
Chrnb1	3	22	21	0.9545454545454546
Chrnb2	3	15	15	1.0
Chrnb3	3	15	16	1.0666666666666667
Chrnb4	3	24	12	0.5
Chrnd	3	13	9	0.6923076923076923
Chrne	3	50	9	0.18
Chrng	3	35	17	0.4857142857142857
Chst1	3	14	7	0.5
Chst10	3	8	7	0.875
Chst11	3	22	13	0.5909090909090909
Chst12	3	8	9	1.125
Chst13	3	127	15	0.11811023622047244
Chst14	3	0	9	NA
Chst15	2	8	8	1.0
Chst2	3	1	6	6.0
Chst3	3	11	17	1.5454545454545454
Chst4	3	2	4	2.0
Chst5	3	7	9	1.2857142857142858
Chst7	3	0	5	NA
Chst8	3	18	26	1.4444444444444444
Chst9	3	7	7	1.0
Chsy1	3	33	19	0.5757575757575758
Chsy3	3	2	2	1.0
Chtf18	3	4	9	2.25
Chtf8	3	10	13	1.3
Chtop	3	2	15	7.5
Chuk	3	1	9	9.0
Churc1	3	5	10	2.0
Ciao1	3	14	13	0.9285714285714286
Ciao2a	3	20	7	0.35
Ciao2b	3	0	0	NA
Ciao3	3	7	7	1.0
Ciapin1	3	26	31	1.1923076923076923
Ciart	3	1	5	5.0
Cib1	3	5	3	0.6
Cib2	3	26	9	0.34615384615384615
Cib3	3	1	2	2.0
Cib4	3	17	9	0.5294117647058824
Cic	3	0	1	NA
Cidea	3	15	7	0.4666666666666667
Cideb	3	9	12	1.3333333333333333
Cidec	3	12	16	1.3333333333333333
Ciita	3	9	13	1.4444444444444444
Cilk1	1	7	5	0.7142857142857143
Cilp	3	5	5	1.0
Cilp2	3	0	0	NA
Cinp	3	11	20	1.8181818181818181
Cip2a	1	0	0	NA
Cipc	3	10	7	0.7
Cir1	3	10	7	0.7
Cirbp	3	7	14	2.0
Cisd1	3	17	16	0.9411764705882353
Cisd2	3	0	10	NA
Cisd3	3	7	6	0.8571428571428571
Cish	3	37	25	0.6756756756756757
Cistr	3	54	31	0.5740740740740741
Cit	3	12	10	0.8333333333333334
Cited1	3	1	2	2.0
Cited2	3	8	6	0.75
Cited4	3	15	12	0.8
Ciz1	3	9	16	1.7777777777777777
Ckap2	3	6	12	2.0
Ckap2l	3	8	11	1.375
Ckap4	3	20	8	0.4
Ckap5	3	4	8	2.0
Ckb	3	24	49	2.0416666666666665
Cklf	3	15	5	0.3333333333333333
Ckm	3	0	0	NA
Ckmt1	3	0	2	NA
Ckmt2	3	11	6	0.5454545454545454
Cks1b	3	29	7	0.2413793103448276
Cks1brt	3	373	15	0.040214477211796246
Cks2	3	3	9	3.0
Clasp1	3	6	18	3.0
Clasp2	3	8	17	2.125
Clasrp	3	0	0	NA
Clba1	3	3	2	0.6666666666666666
Clca1	3	2	1	0.5
Clca2	3	4	7	1.75
Clca3a1	3	2	8	4.0
Clca3a2	3	6	12	2.0
Clca3b	3	13	10	0.7692307692307693
Clca4a	3	4	8	2.0
Clca4b	3	0	0	NA
Clca4c-ps	3	0	2	NA
Clcc1	3	11	9	0.8181818181818182
Clcf1	3	102	38	0.37254901960784315
Clcn1	3	7	6	0.8571428571428571
Clcn2	3	14	14	1.0
Clcn3	3	0	0	NA
Clcn4	3	0	0	NA
Clcn5	3	7	3	0.42857142857142855
Clcn6	3	8	5	0.625
Clcn7	3	17	12	0.7058823529411765
Clcnka	3	11	12	1.0909090909090908
Clcnkb	3	8	9	1.125
Cldn1	3	7	8	1.1428571428571428
Cldn10	3	10	7	0.7
Cldn11	3	11	13	1.1818181818181819
Cldn12	3	10	14	1.4
Cldn13	3	71	33	0.4647887323943662
Cldn14	3	3	5	1.6666666666666667
Cldn15	3	9	13	1.4444444444444444
Cldn16	3	13	16	1.2307692307692308
Cldn17	3	4	13	3.25
Cldn18	3	13	9	0.6923076923076923
Cldn19	3	7	9	1.2857142857142858
Cldn2	3	1	6	6.0
Cldn20	3	14	25	1.7857142857142858
Cldn22	3	66	8	0.12121212121212122
Cldn23	3	7	11	1.5714285714285714
Cldn24	3	34	7	0.20588235294117646
Cldn3	3	10	6	0.6
Cldn34-ps	3	0	0	NA
Cldn34a	3	0	2	NA
Cldn34b1	3	0	1	NA
Cldn34b2	3	1	2	2.0
Cldn34b3	3	0	0	NA
Cldn34b4	3	1	3	3.0
Cldn34c1	3	0	4	NA
Cldn34c4	3	1	0	0.0
Cldn34d	3	0	4	NA
Cldn4	3	11	10	0.9090909090909091
Cldn5	3	4	1	0.25
Cldn6	3	9	12	1.3333333333333333
Cldn7	3	11	37	3.3636363636363638
Cldn8	3	7	9	1.2857142857142858
Cldn9	3	3	11	3.6666666666666665
Cldnd1	3	2	8	4.0
Cldnd2	3	3	12	4.0
Clec10a	3	24	32	1.3333333333333333
Clec11a	3	9	31	3.4444444444444446
Clec12a	3	20	8	0.4
Clec12b	3	8	6	0.75
Clec14a	3	2	6	3.0
Clec16a	3	1	6	6.0
Clec18a	3	29	20	0.6896551724137931
Clec1a	3	4	12	3.0
Clec1b	3	9	16	1.7777777777777777
Clec2d	3	4	13	3.25
Clec2e	3	0	5	NA
Clec2f	3	3	4	1.3333333333333333
Clec2g	3	3	3	1.0
Clec2h	3	0	1	NA
Clec2i	3	0	3	NA
Clec2l	3	13	3	0.23076923076923078
Clec2m	3	5	10	2.0
Clec3a	3	10	6	0.6
Clec3b	3	14	6	0.42857142857142855
Clec4a1	3	1	3	3.0
Clec4a2	3	0	1	NA
Clec4a3	3	15	17	1.1333333333333333
Clec4a4	3	0	4	NA
Clec4b1	3	0	1	NA
Clec4b2	3	0	0	NA
Clec4d	3	3	6	2.0
Clec4e	3	2	9	4.5
Clec4f	3	9	15	1.6666666666666667
Clec4g	3	10	7	0.7
Clec4n	3	2	5	2.5
Clec5a	3	2	3	1.5
Clec7a	3	0	0	NA
Clec9a	3	4	1	0.25
Clgn	3	0	0	NA
Clhc1	3	9	25	2.7777777777777777
Clic1	3	12	16	1.3333333333333333
Clic3	3	12	7	0.5833333333333334
Clic4	3	17	16	0.9411764705882353
Clic5	3	6	12	2.0
Clic6	3	16	16	1.0
Clint1	3	29	9	0.3103448275862069
Clip1	3	5	6	1.2
Clip2	3	31	17	0.5483870967741935
Clip3	3	0	0	NA
Clip4	3	11	13	1.1818181818181819
Clk1	3	3	7	2.3333333333333335
Clk2	1	0	0	NA
Clk3	3	6	8	1.3333333333333333
Clk4	3	4	19	4.75
Clmn	3	5	7	1.4
Clmp	3	12	12	1.0
Cln3	2	11	8	0.7272727272727273
Cln5	3	0	0	NA
Cln6	3	10	6	0.6
Cln8	3	20	29	1.45
Clnk	3	4	4	1.0
Clns1a	1	1	2	2.0
Clock	3	0	0	NA
Clp1	3	25	12	0.48
Clpb	3	8	14	1.75
Clpp	3	4	8	2.0
Clps	3	11	8	0.7272727272727273
Clpsl2	3	16	10	0.625
Clptm1	3	0	0	NA
Clptm1l	3	45	22	0.4888888888888889
Clpx	3	4	4	1.0
Clrn1	3	0	0	NA
Clrn2	3	10	13	1.3
Clrn3	3	41	35	0.8536585365853658
Clspn	3	103	25	0.24271844660194175
Clstn1	3	13	10	0.7692307692307693
Clstn2	3	13	15	1.1538461538461537
Clstn3	3	19	20	1.0526315789473684
Clta	3	8	10	1.25
Cltb	3	33	21	0.6363636363636364
Cltc	3	5	19	3.8
Cltrn	3	0	5	NA
Clu	3	21	13	0.6190476190476191
Cluap1	2	2	9	4.5
Cluh	3	6	7	1.1666666666666667
Clvs1	3	12	38	3.1666666666666665
Clvs2	1	0	0	NA
Clybl	3	2	9	4.5
Cma1	3	4	16	4.0
Cma2	3	5	17	3.4
Cmah	3	10	8	0.8
Cmas	3	5	6	1.2
Cmbl	3	6	8	1.3333333333333333
Cmc1	3	1	0	0.0
Cmc2	3	7	2	0.2857142857142857
Cmc4	3	0	6	NA
Cmip	3	6	7	1.1666666666666667
Cmklr1	3	6	7	1.1666666666666667
Cmpk1	3	0	0	NA
Cmpk2	3	5	5	1.0
Cmss1	3	9	11	1.2222222222222223
Cmtm1	3	0	0	NA
Cmtm2a	3	16	10	0.625
Cmtm2b	3	3	5	1.6666666666666667
Cmtm3	3	3	7	2.3333333333333335
Cmtm4	3	27	11	0.4074074074074074
Cmtm5	3	7	5	0.7142857142857143
Cmtm6	3	6	16	2.6666666666666665
Cmtm7	3	74	24	0.32432432432432434
Cmtm8	3	7	7	1.0
Cmtr1	3	8	8	1.0
Cmtr2	3	7	8	1.1428571428571428
Cmya5	3	5	11	2.2
Cnbd1	3	2	12	6.0
Cnbd2	3	9	15	1.6666666666666667
Cnbp	3	2	11	5.5
Cndp1	3	6	14	2.3333333333333335
Cndp2	3	83	24	0.2891566265060241
Cnep1r1	1	4	4	1.0
Cnfn	3	2	7	3.5
Cnga1	3	10	4	0.4
Cnga2	3	29	7	0.2413793103448276
Cnga3	3	19	20	1.0526315789473684
Cnga4	3	10	20	2.0
Cngb1	3	33	50	1.5151515151515151
Cngb3	3	5	10	2.0
Cnih1	3	4	9	2.25
Cnih2	3	29	15	0.5172413793103449
Cnih3	3	12	16	1.3333333333333333
Cnih4	3	13	7	0.5384615384615384
Cnksr1	3	5	5	1.0
Cnksr2	3	0	0	NA
Cnksr3	3	34	15	0.4411764705882353
Cnmd	3	4	6	1.5
Cnn1	3	5	10	2.0
Cnn2	3	9	9	1.0
Cnn3	3	3	4	1.3333333333333333
Cnnm1	3	15	16	1.0666666666666667
Cnnm2	3	3	3	1.0
Cnnm3	3	5	7	1.4
Cnnm4	3	18	25	1.3888888888888888
Cnot1	2	13	6	0.46153846153846156
Cnot10	3	5	12	2.4
Cnot11	3	22	14	0.6363636363636364
Cnot2	3	5	5	1.0
Cnot3	3	2	10	5.0
Cnot4	3	3	5	1.6666666666666667
Cnot6	3	2	6	3.0
Cnot6l	3	13	9	0.6923076923076923
Cnot7	3	7	13	1.8571428571428572
Cnot8	3	4	10	2.5
Cnot9	3	5	4	0.8
Cnp	3	14	16	1.1428571428571428
Cnppd1	3	9	24	2.6666666666666665
Cnpy1	3	18	7	0.3888888888888889
Cnpy2	3	0	3	NA
Cnpy3	3	12	10	0.8333333333333334
Cnpy4	1	1	3	3.0
Cnr1	3	1	3	3.0
Cnr2	3	10	8	0.8
Cnrip1	3	33	21	0.6363636363636364
Cnst	1	0	0	NA
Cntd1	1	5	0	0.0
Cntf	3	2	7	3.5
Cntfr	3	0	1	NA
Cntln	3	7	7	1.0
Cntn1	3	39	17	0.4358974358974359
Cntn2	3	11	16	1.4545454545454546
Cntn3	3	7	10	1.4285714285714286
Cntn4	1	1	1	1.0
Cntn5	3	0	12	NA
Cntn6	3	0	4	NA
Cntnap1	2	2	4	2.0
Cntnap2	3	3	11	3.6666666666666665
Cntnap3	3	1	1	1.0
Cntnap4	1	1	3	3.0
Cntnap5a	3	4	4	1.0
Cntnap5b	3	7	12	1.7142857142857142
Cntnap5c	3	3	5	1.6666666666666667
Cntrl	3	5	7	1.4
Cntrob	3	9	11	1.2222222222222223
Coa3	3	13	9	0.6923076923076923
Coa4	3	1	2	2.0
Coa5	3	13	15	1.1538461538461537
Coa6	3	12	15	1.25
Coa7	3	0	13	NA
Coasy	3	11	9	0.8181818181818182
Cobl	3	15	75	5.0
Cobll1	3	6	15	2.5
Coch	3	6	7	1.1666666666666667
Cog1	3	4	7	1.75
Cog2	3	8	6	0.75
Cog3	3	15	4	0.26666666666666666
Cog4	3	28	16	0.5714285714285714
Cog5	1	0	2	NA
Cog6	3	17	18	1.0588235294117647
Cog7	3	8	6	0.75
Cog8	3	10	10	1.0
Coil	3	5	6	1.2
Col10a1	3	9	10	1.1111111111111112
Col11a1	3	2	4	2.0
Col11a2	3	19	26	1.368421052631579
Col12a1	3	5	6	1.2
Col13a1	3	22	16	0.7272727272727273
Col14a1	3	128	32	0.25
Col15a1	3	10	12	1.2
Col16a1	3	30	18	0.6
Col17a1	3	5	7	1.4
Col18a1	3	2	6	3.0
Col19a1	3	0	2	NA
Col1a1	3	9	7	0.7777777777777778
Col1a2	3	49	8	0.16326530612244897
Col20a1	3	25	29	1.16
Col22a1	3	19	16	0.8421052631578947
Col23a1	3	15	16	1.0666666666666667
Col24a1	3	14	9	0.6428571428571429
Col25a1	3	8	6	0.75
Col26a1	3	19	15	0.7894736842105263
Col27a1	3	13	9	0.6923076923076923
Col28a1	3	5	6	1.2
Col2a1	3	43	24	0.5581395348837209
Col3a1	3	2	5	2.5
Col4a1	1	104	18	0.17307692307692307
Col4a2	3	200	33	0.165
Col4a3	1	0	0	NA
Col4a3bp	1	0	0	NA
Col4a4	3	0	1	NA
Col4a5	2	3	3	1.0
Col4a6	3	2	5	2.5
Col5a1	3	21	12	0.5714285714285714
Col5a2	3	0	0	NA
Col5a3	3	16	24	1.5
Col6a1	3	3	13	4.333333333333333
Col6a2	3	11	9	0.8181818181818182
Col6a3	3	51	43	0.8431372549019608
Col6a4	3	30	9	0.3
Col6a5	3	11	13	1.1818181818181819
Col6a6	3	7	16	2.2857142857142856
Col7a1	3	9	22	2.4444444444444446
Col8a1	3	2	7	3.5
Col8a2	3	6	5	0.8333333333333334
Col9a1	3	6	16	2.6666666666666665
Col9a2	3	5	6	1.2
Col9a3	3	25	50	2.0
Colca2	3	6	21	3.5
Colec10	3	9	17	1.8888888888888888
Colec11	3	10	8	0.8
Colec12	3	67	50	0.746268656716418
Colgalt1	3	0	0	NA
Colgalt2	3	4	7	1.75
Colq	3	5	13	2.6
Commd1	3	4	14	3.5
Commd10	3	9	13	1.4444444444444444
Commd2	3	2	6	3.0
Commd3	3	84	26	0.30952380952380953
Commd4	3	2	8	4.0
Commd5	3	8	17	2.125
Commd6	3	7	4	0.5714285714285714
Commd7	3	4	6	1.5
Commd8	3	9	8	0.8888888888888888
Commd9	3	7	10	1.4285714285714286
Comp	3	10	12	1.2
Comt	1	0	4	NA
Comtd1	3	13	23	1.7692307692307692
Cop1	3	4	7	1.75
Copa	3	2	12	6.0
Copb1	3	10	12	1.2
Copb2	1	8	8	1.0
Cope	1	2	2	1.0
Copg1	3	3	5	1.6666666666666667
Copg2	3	21	6	0.2857142857142857
Coprs	3	8	13	1.625
Cops2	3	9	6	0.6666666666666666
Cops3	3	5	13	2.6
Cops4	3	14	15	1.0714285714285714
Cops5	3	6	15	2.5
Cops6	3	0	0	NA
Cops7a	3	10	8	0.8
Cops7b	1	2	5	2.5
Cops8	3	18	29	1.6111111111111112
Cops9	3	17	19	1.1176470588235294
Copz1	3	4	11	2.75
Copz2	3	5	8	1.6
Coq10a	3	8	4	0.5
Coq10b	3	8	11	1.375
Coq2	3	9	14	1.5555555555555556
Coq3	3	5	26	5.2
Coq4	3	3	8	2.6666666666666665
Coq5	3	5	8	1.6
Coq6	1	14	6	0.42857142857142855
Coq7	3	21	14	0.6666666666666666
Coq8a	3	14	11	0.7857142857142857
Coq8b	3	9	7	0.7777777777777778
Coq9	1	9	19	2.111111111111111
Corin	3	8	10	1.25
Coro1a	3	17	10	0.5882352941176471
Coro1b	3	13	12	0.9230769230769231
Coro1c	3	12	9	0.75
Coro2a	3	11	10	0.9090909090909091
Coro2b	3	3	11	3.6666666666666665
Coro6	3	63	17	0.2698412698412698
Coro7	3	6	10	1.6666666666666667
Cort	3	19	12	0.631578947368421
Cotl1	3	30	11	0.36666666666666664
Cox10	3	4	8	2.0
Cox11	1	3	9	3.0
Cox14	3	4	3	0.75
Cox15	3	9	11	1.2222222222222223
Cox16	3	27	10	0.37037037037037035
Cox17	3	9	7	0.7777777777777778
Cox18	3	1	3	3.0
Cox19	3	22	8	0.36363636363636365
Cox20	3	8	12	1.5
Cox4i1	1	15	7	0.4666666666666667
Cox4i2	3	6	5	0.8333333333333334
Cox5a	3	3	12	4.0
Cox5b	3	4	6	1.5
Cox6a1	3	15	6	0.4
Cox6a2	3	7	14	2.0
Cox6b1	3	0	0	NA
Cox6b2	3	6	7	1.1666666666666667
Cox6c	3	6	12	2.0
Cox7a1	3	5	2	0.4
Cox7a2	3	11	12	1.0909090909090908
Cox7a2l	3	31	16	0.5161290322580645
Cox7b	3	4	7	1.75
Cox7b2	3	13	23	1.7692307692307692
Cox7c	3	2	4	2.0
Cox7c-ps1	3	2	19	9.5
Cox8a	3	8	9	1.125
Cox8b	3	0	0	NA
Cox8c	3	0	0	NA
Cp	3	3	21	7.0
Cpa1	3	26	13	0.5
Cpa2	3	20	8	0.4
Cpa3	3	3	16	5.333333333333333
Cpa4	3	23	11	0.4782608695652174
Cpa5	3	19	8	0.42105263157894735
Cpa6	3	2	14	7.0
Cpb1	3	7	5	0.7142857142857143
Cpb2	3	12	12	1.0
Cpd	3	34	12	0.35294117647058826
Cpe	3	0	12	NA
Cpeb1	3	1	6	6.0
Cpeb2	3	13	9	0.6923076923076923
Cpeb3	3	4	12	3.0
Cpeb4	3	4	14	3.5
Cped1	3	37	6	0.16216216216216217
Cphx1	1	4	7	1.75
Cphx2	3	13	13	1.0
Cphx3	1	4	7	1.75
Cplane1	3	6	9	1.5
Cplane2	3	4	11	2.75
Cplx1	3	3	2	0.6666666666666666
Cplx2	3	18	23	1.2777777777777777
Cplx3	3	19	12	0.631578947368421
Cplx4	3	5	14	2.8
Cpm	3	10	13	1.3
Cpn1	3	11	13	1.1818181818181819
Cpn2	3	3	9	3.0
Cpne1	3	5	7	1.4
Cpne2	3	7	7	1.0
Cpne3	3	27	15	0.5555555555555556
Cpne4	3	7	8	1.1428571428571428
Cpne5	3	8	11	1.375
Cpne6	3	8	13	1.625
Cpne7	3	23	46	2.0
Cpne8	3	3	4	1.3333333333333333
Cpne9	3	2	2	1.0
Cpox	3	10	15	1.5
Cpped1	3	18	19	1.0555555555555556
Cpq	3	1	5	5.0
Cps1	3	2	11	5.5
Cpsf1	3	8	16	2.0
Cpsf2	3	9	8	0.8888888888888888
Cpsf3	1	0	0	NA
Cpsf4	2	0	0	NA
Cpsf4l	3	5	5	1.0
Cpsf6	3	5	7	1.4
Cpsf7	1	1	2	2.0
Cpt1a	3	24	16	0.6666666666666666
Cpt1b	3	12	9	0.75
Cpt1c	3	2	12	6.0
Cpt2	3	4	3	0.75
Cptp	3	0	0	NA
Cpvl	3	10	17	1.7
Cpxcr1	3	0	4	NA
Cpxm1	3	4	4	1.0
Cpxm2	3	11	14	1.2727272727272727
Cpz	3	17	15	0.8823529411764706
Cr1l	3	0	0	NA
Cr2	3	0	0	NA
Crabp1	3	17	23	1.3529411764705883
Crabp2	3	0	4	NA
Cracr2a	3	27	22	0.8148148148148148
Cracr2b	3	0	0	NA
Cradd	3	7	15	2.142857142857143
Cramp1l	3	20	18	0.9
Crat	3	6	8	1.3333333333333333
